v1,v2,v3,J,Ka,Kc,E,unc
2,1,0,13,6,8,7910.983914,750.0
0,3,1,13,7,7,7911.511712,1060.7
2,0,1,1,0,1,7911.572903,767.1
0,0,1,20,19,1,7911.859745,645.6
0,0,1,20,19,2,7911.859745,633.6
0,1,1,28,1,28,7913.272938,1020.6
1,2,0,24,0,24,7913.602941,4036.4
0,4,1,10,0,10,7914.629432,1500.0
0,1,2,10,8,3,7914.689426,750.0
0,1,2,10,8,2,7914.690154,750.0
0,1,1,24,5,19,7914.720668,3580.1
0,4,1,10,1,10,7914.768651,895.6
0,2,2,3,1,2,7916.640790,3298.3
0,1,1,24,6,19,7916.760430,1171.5
0,4,1,7,4,4,7917.485029,2282.7
0,4,1,7,4,3,7917.921507,1651.3
0,2,1,20,4,16,7917.957564,1888.1
1,1,0,24,6,18,7918.229915,2500.0
2,0,1,1,1,1,7918.900658,1028.1
0,4,1,8,3,6,7920.033107,2063.5
0,2,0,28,7,21,7920.303042,1767.8
3,0,0,3,0,3,7920.697248,900.0
2,0,1,1,1,0,7921.319149,815.8
0,2,1,20,5,16,7921.669130,1213.1
0,4,1,9,1,8,7922.286550,1023.6
0,1,1,23,8,15,7923.094038,1175.2
3,0,0,2,2,1,7923.107298,1032.9
0,1,1,27,1,26,7923.271322,1982.0
3,0,0,2,2,0,7923.546541,895.9
3,0,0,3,1,3,7924.341801,732.6
1,0,0,26,11,15,7925.316763,878.5
1,4,0,9,3,6,7925.324611,1500.0
1,0,0,26,11,16,7925.436464,1102.1
2,1,0,14,4,10,7926.138702,1500.0
1,1,1,12,7,5,7926.214485,862.6
1,1,1,12,7,6,7926.327501,670.1
0,3,1,18,1,18,7926.528718,1310.6
0,3,1,18,0,18,7926.532560,1286.2
2,1,0,15,2,13,7927.651603,1500.0
0,1,2,13,3,10,7928.628565,1767.8
0,1,0,22,22,0,7931.073459,380.2
0,1,0,22,22,1,7931.073459,545.6
0,4,1,8,3,5,7931.268059,1498.2
0,3,1,13,7,6,7931.376013,893.3
0,3,1,12,8,4,7931.740276,1500.0
0,3,1,12,8,5,7931.743086,1039.2
0,1,1,19,14,5,7932.202970,2244.3
0,3,0,19,14,6,7932.989637,1767.8
0,4,1,9,2,8,7933.710277,1194.4
0,1,1,22,10,13,7934.389532,1091.3
2,0,1,2,0,2,7934.545970,799.8
0,1,1,22,10,12,7934.556955,2134.2
0,2,0,24,14,10,7935.498386,1774.8
0,2,0,29,6,24,7936.143252,5640.5
1,0,0,28,6,22,7936.369252,1800.0
0,0,2,16,10,6,7936.871441,2500.0
0,1,2,9,9,1,7937.015938,315.3
0,1,2,9,9,0,7937.015938,457.6
0,1,0,30,11,19,7937.261559,2500.0
1,1,1,10,9,1,7937.593443,670.8
1,1,1,10,9,2,7937.593534,637.1
0,3,0,18,15,3,7937.761238,2281.2
0,1,2,11,7,4,7938.014489,750.0
0,1,2,11,7,5,7938.014521,633.5
3,0,0,3,1,2,7938.558741,895.9
0,2,2,4,0,4,7939.368398,4235.9
2,0,1,2,1,2,7940.059939,834.3
0,2,2,4,1,4,7942.066401,1500.0
1,1,1,14,3,11,7942.402554,777.7
1,0,0,22,17,5,7943.143787,672.4
0,1,2,13,4,10,7943.162281,960.3
0,3,1,16,2,14,7944.151695,1838.2
0,3,1,16,3,14,7944.792920,1601.3
0,0,1,24,14,11,7945.020951,630.3
1,1,1,14,4,11,7945.852126,679.0
0,2,1,19,7,13,7946.342995,1878.9
1,1,0,20,13,7,7946.371768,1767.8
0,3,0,24,8,16,7946.666637,1767.8
2,0,1,2,1,1,7947.284293,732.5
1,0,1,20,4,17,7947.810456,3448.4
2,2,0,6,3,4,7948.173046,1800.0
1,2,1,5,3,3,7948.829031,886.7
1,2,1,5,3,2,7949.644219,504.7
0,0,2,18,6,12,7949.916142,2104.9
2,2,0,6,3,3,7950.510793,686.2
0,0,1,21,18,4,7952.205262,1723.7
0,0,1,21,18,3,7952.205262,276.9
1,2,1,6,1,5,7952.492898,512.1
0,4,1,6,5,2,7953.049921,999.8
0,4,1,6,5,1,7953.078145,1272.8
2,2,0,7,1,6,7955.713808,1800.0
0,0,2,20,2,18,7956.448004,1250.0
0,3,1,17,2,16,7956.540190,2003.1
0,3,1,17,1,16,7956.562085,964.6
0,3,0,17,16,1,7957.217100,496.6
0,3,0,17,16,2,7957.217100,61.9
0,2,1,19,7,12,7957.646719,2500.0
0,2,1,16,11,6,7957.768974,1639.9
2,2,0,5,4,1,7957.891494,904.7
0,3,1,11,9,2,7957.946275,1501.3
3,0,0,3,2,2,7958.039396,802.0
1,0,0,25,13,13,7958.263640,895.9
1,0,0,25,13,12,7958.264704,2500.0
2,2,0,5,4,2,7958.491979,711.6
2,1,0,16,2,15,7959.080298,1060.7
0,3,0,22,11,11,7959.943713,1663.2
3,0,0,3,2,1,7960.084393,895.9
0,3,1,14,6,9,7960.128177,1482.5
2,1,0,17,1,17,7962.446684,1500.0
2,1,0,17,0,17,7962.446992,1500.0
3,0,0,4,0,4,7963.434127,895.9
2,2,0,7,2,6,7963.941303,1800.0
1,2,1,6,2,5,7965.029207,590.5
3,0,0,4,1,4,7965.450665,1039.2
1,2,1,4,4,1,7966.299727,722.9
1,2,1,4,4,0,7966.329664,1143.9
2,1,0,14,5,10,7967.248390,1500.0
0,3,1,15,4,11,7967.262019,1500.0
2,0,1,3,0,3,7967.843716,698.5
0,2,2,4,1,3,7968.740805,2721.9
2,0,1,2,2,1,7969.155459,766.1
2,0,1,2,2,0,7969.663539,1028.1
2,2,0,8,0,8,7969.812356,1272.8
2,2,0,8,1,8,7970.050431,1272.8
0,1,2,12,6,7,7970.114180,2500.0
0,2,1,17,10,7,7970.195506,4075.5
1,2,1,7,0,7,7970.340301,674.0
1,1,0,23,9,14,7970.442228,2500.0
1,2,1,7,1,7,7970.561837,849.0
1,1,1,13,6,8,7970.609820,909.5
1,1,1,13,6,7,7970.838773,671.5
0,1,2,12,6,6,7970.865768,808.0
2,0,1,3,1,3,7971.577786,840.7
1,1,0,23,9,15,7971.663145,2042.7
0,1,1,20,13,8,7972.148294,971.5
0,1,0,23,21,3,7975.444909,753.8
0,1,0,23,21,2,7975.444909,661.8
0,0,1,27,8,19,7975.569959,2500.0
0,0,0,26,23,3,7979.929985,166.6
0,0,0,26,23,4,7979.929985,403.3
1,1,0,21,12,10,7982.531657,1767.8
0,1,0,29,13,17,7983.173316,1767.8
0,1,0,29,13,16,7983.232939,1767.8
2,0,1,3,1,2,7985.796933,839.4
1,2,1,6,2,4,7986.491096,611.4
0,3,0,30,0,30,7987.139173,2500.0
0,3,0,26,4,22,7987.336628,2500.0
0,2,0,27,10,18,7988.251096,1767.8
0,3,0,26,5,22,7988.757385,1767.8
3,0,0,4,1,3,7988.789979,763.7
0,1,2,13,4,9,7989.089025,1385.4
2,1,0,14,5,9,7989.972006,1060.7
0,1,0,27,16,12,7990.224482,1767.8
0,2,0,27,10,17,7990.895458,2500.0
0,4,1,9,2,7,7992.591805,1358.1
0,2,2,3,3,1,7992.958162,1344.6
0,2,2,5,1,5,7993.470239,5385.2
0,2,2,4,2,2,7994.858010,4112.0
0,1,2,14,3,12,7996.135099,1060.7
2,2,0,7,2,5,7997.094339,1272.8
0,1,2,14,2,12,7998.384954,1034.8
0,0,1,26,11,16,8000.097923,642.6
0,0,2,21,2,20,8000.270626,1443.4
0,0,1,26,11,15,8000.574418,886.1
3,0,0,3,3,0,8000.613484,763.7
3,0,0,3,3,1,8001.190688,703.0
1,0,0,23,16,8,8001.449569,861.7
0,2,1,21,3,18,8002.752010,2476.6
0,2,1,21,4,18,8002.796919,1443.4
0,0,1,22,17,6,8003.717799,1380.9
0,0,1,22,17,5,8003.717799,479.3
3,0,0,4,2,3,8004.264300,703.0
0,3,1,10,10,1,8005.211132,1509.5
0,3,1,10,10,0,8005.211132,670.5
2,0,1,3,2,2,8006.106042,636.0
0,0,2,19,5,15,8007.664400,2411.7
2,0,1,3,2,1,8007.871990,698.8
2,1,0,12,8,4,8008.233702,1500.0
1,1,1,15,3,13,8008.240483,641.1
3,0,0,4,2,2,8008.944441,760.5
1,1,1,15,2,13,8009.086364,732.3
0,2,0,25,13,13,8009.393283,1432.6
2,0,1,4,0,4,8010.612568,667.2
0,0,0,29,19,11,8011.597644,1767.8
0,0,2,19,4,15,8012.638859,2123.9
2,1,0,11,9,3,8013.070350,1500.0
2,1,0,11,9,2,8013.070640,1500.0
1,1,1,14,4,10,8013.700878,1500.0
0,0,1,29,5,25,8013.906524,1767.8
0,0,1,29,4,25,8013.923692,2500.0
2,0,1,4,1,4,8014.108336,635.4
1,0,1,21,2,19,8015.119185,2751.1
3,0,0,5,0,5,8015.270041,846.8
1,1,0,24,7,17,8015.849347,1767.8
0,4,1,8,4,5,8015.931822,1658.4
3,0,0,5,1,5,8016.269757,732.6
0,3,1,15,5,11,8016.516787,1042.7
0,4,1,8,4,4,8017.121475,1539.8
1,3,0,14,7,8,8017.443599,1060.7
0,0,1,27,9,19,8018.831512,1767.8
0,0,2,22,0,22,8018.909862,1767.8
0,2,1,18,9,10,8019.011790,2038.8
0,2,1,18,9,9,8019.054863,6769.6
1,2,1,6,3,4,8020.400755,565.8
0,4,1,11,0,11,8022.169307,1118.0
0,4,1,11,1,11,8022.245798,2887.0
2,2,0,6,4,3,8022.366449,1272.8
0,3,0,23,10,13,8025.165997,2500.0
0,1,0,24,20,5,8025.697565,629.4
0,1,0,24,20,4,8025.697565,391.7
1,2,1,5,4,2,8026.298386,655.2
1,2,1,5,4,1,8026.401234,535.1
2,1,0,13,7,6,8027.641904,1500.0
0,2,0,28,8,20,8028.786049,1767.8
0,1,1,21,12,9,8030.184708,1225.1
0,4,1,9,3,7,8030.484048,5197.2
0,1,1,25,4,21,8031.355295,1109.0
2,2,0,6,4,2,8031.728780,854.2
0,1,1,25,5,21,8031.903360,1800.9
2,2,0,7,3,5,8032.233719,1272.8
0,1,2,15,1,14,8033.249578,3796.0
1,2,1,6,3,3,8033.618074,711.6
0,1,2,15,2,14,8034.134633,2174.4
0,2,1,24,1,24,8035.288950,1595.3
0,4,1,10,1,9,8035.798356,1146.4
1,2,1,7,1,6,8036.128378,550.0
2,0,1,4,1,3,8036.297051,633.1
2,2,0,7,3,4,8036.713792,814.8
0,1,2,13,5,9,8037.869719,1500.0
0,4,1,10,2,9,8038.642107,878.7
0,4,1,7,5,3,8039.171867,1500.0
0,4,1,7,5,2,8039.212422,974.9
1,1,1,14,5,10,8040.121103,613.8
1,0,1,19,6,13,8040.823922,2850.5
0,0,1,27,9,18,8040.828444,1443.4
0,1,2,16,0,16,8041.211064,1004.3
0,1,2,16,1,16,8041.211530,1500.0
0,2,2,4,3,2,8041.881457,2500.0
1,1,1,16,1,15,8042.145361,939.3
1,1,1,16,2,15,8042.167566,621.1
0,2,2,4,3,1,8042.273696,1005.3
1,1,0,22,11,11,8044.887761,1767.8
0,0,2,18,7,11,8045.807245,2257.6
0,1,1,24,6,18,8045.823301,1250.0
1,1,1,17,0,17,8046.309934,683.6
1,1,1,17,1,17,8046.310733,718.4
3,0,0,4,3,1,8046.769977,618.2
1,2,1,7,2,6,8046.819320,616.7
0,1,2,11,8,3,8046.861374,1500.0
0,1,2,11,8,4,8046.861582,1003.1
0,2,2,5,2,4,8046.913750,2294.6
2,0,1,3,3,1,8047.033254,848.7
2,0,1,3,3,0,8047.100138,1030.5
0,0,1,25,13,13,8048.136173,2106.6
0,0,1,25,13,12,8048.139060,734.8
3,0,0,4,3,2,8048.414132,895.9
2,2,0,8,1,7,8048.436424,1272.8
0,1,2,13,5,8,8048.705078,1123.7
0,4,1,9,3,6,8049.440759,1226.7
1,2,1,8,0,8,8050.002351,730.0
0,2,0,20,19,1,8050.050400,1032.9
0,2,0,20,19,2,8050.051685,2497.2
1,2,1,8,1,8,8050.114404,548.4
3,0,0,5,1,4,8050.262185,846.8
0,2,1,22,3,20,8050.714350,1627.5
0,2,1,22,2,20,8052.461508,1536.9
2,2,0,5,5,1,8052.512257,970.5
2,2,0,5,5,0,8052.513113,1800.0
2,2,0,8,2,7,8053.403401,1800.0
0,1,1,23,9,15,8053.579873,1425.0
0,2,2,6,0,6,8053.805121,4126.2
1,1,1,12,8,5,8054.028993,851.2
1,1,1,12,8,4,8054.031336,818.3
1,0,2,0,0,0,8054.074100,1800.0
2,0,1,4,2,3,8054.316855,843.4
0,2,2,6,1,6,8054.440877,1997.2
0,3,1,15,5,10,8055.120030,5137.1
1,1,1,14,5,9,8055.404409,717.3
1,1,0,18,16,2,8055.420675,341.8
1,1,0,18,16,3,8055.420675,5.8
0,3,0,27,3,24,8056.369055,2500.0
0,1,1,23,9,14,8056.382994,1691.4
0,3,0,27,4,24,8056.538032,1767.8
1,0,1,22,2,21,8057.414492,4227.4
1,1,0,17,17,1,8057.553522,817.9
1,1,0,17,17,0,8057.553522,54.3
0,1,2,10,9,2,8058.080804,1500.0
1,4,0,10,3,7,8058.080805,1500.0
2,2,0,9,0,9,8058.452696,1800.0
2,2,0,9,1,9,8058.557620,1800.0
0,1,1,24,7,18,8058.655645,1721.3
2,0,1,4,2,2,8058.749525,739.2
0,0,1,28,6,22,8059.597790,1508.5
0,0,1,28,7,22,8060.298709,1549.7
0,2,2,5,2,3,8060.623961,1800.0
3,0,0,5,2,4,8061.473024,678.6
0,3,0,25,7,19,8061.520552,2500.0
2,0,1,5,0,5,8062.472391,675.4
2,0,1,5,1,5,8062.797516,598.5
0,2,0,21,18,3,8064.307487,2216.4
0,2,0,21,18,4,8064.307487,570.9
0,0,2,14,13,2,8064.394762,1110.2
0,0,2,14,13,1,8064.394762,298.0
0,2,0,26,12,14,8064.599950,2500.0
0,0,0,27,22,5,8065.104751,825.5
0,0,0,27,22,6,8065.104751,817.5
1,1,0,19,15,5,8065.476280,1800.7
1,1,0,19,15,4,8065.476280,1194.1
1,0,2,1,0,1,8065.864415,1272.8
0,0,1,23,16,8,8068.031685,364.3
0,0,1,23,16,7,8068.031685,388.6
1,0,2,1,1,1,8072.993663,1272.8
0,0,2,15,12,4,8073.040314,275.3
0,0,2,15,12,3,8073.040314,1301.2
0,3,0,29,2,28,8073.161666,5437.9
1,1,1,11,9,3,8073.533917,1060.7
1,1,1,11,9,2,8073.534456,1060.7
1,0,1,23,0,23,8073.835396,11287.9
1,0,0,24,15,9,8073.913116,895.9
3,0,0,5,2,3,8074.789054,766.2
1,0,2,1,1,0,8075.442519,1800.0
3,0,0,6,0,6,8076.144595,948.4
3,0,0,6,1,6,8076.603484,802.0
1,2,1,7,2,5,8077.880150,535.6
0,3,1,16,3,13,8078.491688,2359.8
2,1,0,14,6,9,8082.206366,1500.0
2,1,0,14,6,8,8082.728380,1500.0
1,1,1,13,7,6,8083.204955,656.1
1,1,1,13,7,7,8083.461867,748.9
0,1,0,25,19,7,8083.768171,962.3
0,3,0,28,2,26,8085.345832,11189.9
0,3,1,16,4,13,8085.404138,1097.3
0,1,2,12,7,6,8085.784516,906.5
0,1,2,12,7,5,8085.821050,1500.0
0,1,0,28,15,14,8087.113947,2500.0
0,1,0,28,15,13,8087.127542,1767.8
1,0,0,27,10,18,8087.309114,2374.0
1,1,0,20,14,6,8088.482442,3836.8
1,0,2,2,0,2,8088.890967,1272.8
1,0,0,20,20,1,8089.485652,1226.5
1,0,0,20,20,0,8089.485652,116.0
0,2,1,19,8,12,8089.879985,1767.8
0,2,1,19,8,11,8091.117096,1161.6
0,3,1,13,8,6,8091.370776,1500.0
0,3,1,13,8,5,8091.371567,918.7
1,1,1,10,10,1,8093.375257,632.9
1,1,1,10,10,0,8093.375257,358.4
2,0,1,4,3,2,8093.813130,598.2
1,0,2,2,1,2,8094.123526,1800.0
2,0,1,4,3,1,8094.259097,700.7
0,4,1,6,6,1,8094.791449,1265.6
0,4,1,6,6,0,8094.791613,1800.0
0,1,2,14,3,11,8097.527665,1115.1
2,0,1,5,1,4,8097.939300,542.8
1,2,1,6,4,3,8098.538179,630.9
1,2,1,6,4,2,8098.896757,762.2
0,0,2,16,11,5,8099.126511,1668.1
2,2,0,8,2,6,8099.797201,1272.8
1,0,2,2,1,1,8101.441531,1272.8
2,1,0,16,2,14,8102.091864,1500.0
0,2,2,5,3,3,8103.007315,1271.1
0,3,1,14,7,8,8103.123687,1060.7
2,0,1,5,2,4,8103.914614,705.0
1,2,1,7,3,5,8104.243508,742.3
0,2,2,5,3,2,8105.424321,763.7
0,3,1,12,9,4,8106.566216,1497.3
0,3,1,12,9,3,8106.566307,1500.0
0,2,2,6,1,5,8106.699258,1893.3
0,0,2,20,4,17,8106.758727,4904.2
0,3,1,19,1,19,8107.811020,2052.9
0,3,1,19,0,19,8107.838774,2206.0
2,2,0,7,4,4,8107.923941,734.8
3,0,0,5,3,3,8107.980845,702.2
0,1,1,22,11,12,8108.539482,1171.3
0,1,2,14,4,11,8109.539584,1060.7
1,0,0,26,12,14,8109.609453,2239.3
3,0,0,4,4,0,8109.802981,895.3
3,0,0,4,4,1,8109.807516,1039.2
0,4,0,25,2,24,8111.757117,2500.0
1,0,0,30,3,27,8111.757699,2500.0
0,2,2,4,4,1,8113.985713,1039.2
0,2,2,4,4,0,8113.990854,832.3
3,0,0,5,3,2,8114.401346,763.7
0,0,2,19,5,14,8114.723599,4648.0
0,3,0,24,9,16,8116.224734,1767.8
0,1,1,17,17,0,8116.467810,219.2
0,1,1,17,17,1,8116.467810,1410.7
0,2,2,6,2,5,8116.474849,4569.6
0,1,1,26,4,23,8116.992737,9309.8
2,2,0,7,4,3,8117.454067,854.2
1,1,1,15,3,12,8119.727942,702.8
1,1,0,24,8,16,8119.975825,2500.0
1,2,1,5,5,1,8120.580332,1134.3
1,2,1,5,5,0,8120.581974,977.4
0,4,1,10,2,8,8120.917254,2351.3
1,1,1,15,4,12,8121.318856,1500.0
0,2,1,20,6,14,8121.615001,4480.0
3,0,0,6,1,5,8121.997297,802.0
1,2,1,7,3,4,8122.256403,654.7
1,0,2,3,0,3,8122.259861,1800.0
0,1,1,18,16,3,8122.714775,1892.9
0,1,1,18,16,2,8122.714775,942.7
2,0,1,5,2,3,8122.724365,729.7
1,0,2,2,2,1,8122.786507,1800.0
0,2,0,23,16,8,8123.112475,1134.3
0,2,0,23,16,7,8123.112768,1767.8
1,0,0,21,19,2,8123.147110,699.7
1,0,0,21,19,3,8123.147110,1172.6
1,0,2,2,2,0,8123.310167,1272.8
2,0,1,6,0,6,8123.406740,800.9
2,0,1,6,1,6,8123.587196,656.0
0,0,0,30,18,12,8124.401162,2500.0
0,3,0,21,13,9,8124.612903,1767.8
0,2,2,7,0,7,8124.777269,5959.8
0,2,2,7,1,7,8124.841853,1805.0
1,0,2,3,1,3,8125.508527,1800.0
2,2,0,6,5,2,8125.711448,1800.0
2,2,0,6,5,1,8125.724188,1039.2
0,4,1,9,4,6,8126.655936,2786.9
2,2,0,8,3,6,8127.753264,1800.0
0,1,0,30,12,18,8128.173147,2500.0
1,2,1,8,1,7,8128.661471,615.9
3,0,0,6,2,5,8129.292361,900.0
0,1,2,13,6,8,8129.749639,973.5
1,2,1,8,2,7,8130.687089,653.0
0,2,0,29,7,23,8131.381204,2500.0
0,1,2,13,6,7,8131.589494,1767.8
0,3,1,17,2,15,8131.853722,1250.0
0,3,1,17,3,15,8132.174326,1388.3
0,0,1,20,20,1,8132.213137,1783.9
0,0,1,20,20,0,8132.213137,668.2
2,1,0,17,1,16,8132.685693,1500.0
2,1,0,17,2,16,8132.725122,1500.0
2,1,0,18,0,18,8134.069893,1500.0
2,1,0,18,1,18,8134.070381,1500.0
0,4,0,24,2,22,8134.284896,2661.8
0,4,0,24,3,22,8134.538426,6154.6
1,1,0,23,10,14,8135.670106,1624.1
0,4,1,8,5,4,8137.686504,1261.1
0,4,1,8,5,3,8137.770155,1395.9
0,4,1,12,0,12,8138.786519,1500.0
1,2,1,9,0,9,8138.800379,585.9
0,4,1,12,1,12,8138.832432,1436.5
1,2,1,9,1,9,8138.842315,950.5
0,2,2,6,2,4,8139.908040,1615.4
1,0,2,3,1,2,8140.052026,1800.0
0,0,0,25,25,1,8140.646583,54.4
0,0,0,25,25,0,8140.646583,39.7
1,1,1,14,6,9,8140.805412,625.9
0,3,1,11,10,2,8141.156282,324.8
0,3,1,11,10,1,8141.156282,1766.5
0,3,1,18,2,17,8141.369756,1070.3
0,3,1,18,1,17,8141.414148,2296.5
0,1,1,19,15,5,8141.888008,1358.3
0,1,1,19,15,4,8141.888008,1186.7
0,3,1,15,6,10,8144.116856,999.9
0,3,1,15,6,9,8144.116856,948.6
2,2,0,8,3,5,8144.985464,740.6
0,1,1,24,7,17,8145.136913,7835.4
3,0,0,7,0,7,8146.128121,959.6
3,0,0,7,1,7,8146.329411,933.4
0,0,1,24,15,10,8146.805119,720.2
1,2,0,25,1,25,8149.709057,2279.5
3,0,0,6,2,4,8151.004491,959.6
0,1,0,26,18,8,8151.391401,1760.8
2,0,1,5,3,3,8152.517816,749.9
2,2,0,9,2,8,8152.651888,1272.8
2,0,1,4,4,0,8152.898207,847.5
2,0,1,4,4,1,8152.898600,735.1
0,4,1,10,3,8,8153.786077,1767.8
2,0,1,5,3,2,8154.122868,653.6
2,2,0,10,0,10,8156.273092,1152.3
0,0,0,28,21,7,8156.803246,1126.1
0,2,0,28,9,19,8157.604216,1767.8
0,4,1,11,1,10,8157.974111,1076.8
1,0,2,3,2,2,8158.153833,1039.2
0,4,1,11,2,10,8159.730278,1235.2
0,0,1,27,10,18,8159.740158,1767.8
1,0,2,3,2,1,8160.628153,1800.0
1,0,0,25,14,12,8161.779124,705.0
0,2,1,21,4,17,8162.614137,1250.0
0,1,2,15,3,13,8163.827704,1012.2
0,1,2,15,2,13,8164.351183,2169.8
0,2,1,21,5,17,8164.693235,2195.3
0,0,1,27,10,17,8164.701723,953.9
1,0,2,4,0,4,8165.127608,1800.0
1,0,0,22,18,4,8166.609510,188.2
1,0,0,22,18,5,8166.609510,1083.1
1,0,2,4,1,4,8166.870140,1800.0
0,1,2,14,4,10,8168.974584,2958.1
2,0,1,6,1,5,8169.689597,722.8
3,0,0,5,4,1,8170.353930,846.8
3,0,0,5,4,2,8170.444690,654.9
0,2,0,24,15,9,8171.453421,1267.9
0,0,1,26,12,15,8171.551932,615.4
0,0,1,26,12,14,8171.602763,1032.9
0,0,1,21,19,3,8172.040772,1369.1
0,0,1,21,19,2,8172.040772,2182.0
0,3,0,22,12,10,8173.316351,1767.8
0,1,1,27,2,25,8173.429930,1439.4
2,0,1,6,2,5,8173.488015,654.5
0,3,1,16,4,12,8174.551778,1767.8
0,3,0,19,15,5,8174.625081,1767.8
0,2,2,5,4,2,8175.336888,962.7
0,2,2,5,4,1,8175.379238,1272.8
0,1,1,20,14,7,8175.651739,1724.6
1,0,1,21,3,18,8175.924508,5782.2
0,2,2,6,3,4,8176.082743,900.0
1,0,1,21,4,18,8176.365388,1767.8
0,0,2,21,3,19,8176.387314,1767.8
0,3,0,26,5,21,8177.657869,2748.0
0,3,0,20,14,6,8179.371559,1813.3
3,0,0,6,3,4,8179.591286,766.2
0,4,1,7,6,2,8180.800185,999.7
0,2,2,6,3,3,8180.884971,929.9
0,4,1,7,6,1,8180.893616,952.5
1,2,1,8,2,6,8180.956383,619.3
0,4,1,10,3,7,8181.525705,3660.7
1,2,0,24,1,23,8182.971674,2500.0
1,2,1,7,4,4,8183.135128,853.6
1,1,1,16,3,14,8183.164888,967.1
1,2,1,7,4,3,8184.156700,719.8
1,1,1,16,2,14,8184.345212,1493.4
0,2,0,27,11,17,8185.513629,1767.8
3,0,0,6,3,3,8187.350438,614.1
0,1,1,29,0,29,8187.706867,1767.8
0,2,1,18,10,9,8187.909145,2341.5
0,2,1,20,7,14,8189.209140,1287.9
0,2,2,7,1,6,8190.619850,2500.0
1,0,2,4,1,3,8190.690527,1800.0
1,1,1,12,9,3,8191.299691,1060.7
1,1,1,12,9,4,8191.299942,1060.7
0,1,2,11,9,3,8191.333236,1706.5
1,2,1,6,5,1,8192.787177,808.4
1,2,1,6,5,2,8192.788361,618.9
2,0,1,7,0,7,8193.496616,649.8
2,0,1,7,1,7,8193.568089,703.3
0,1,1,24,8,17,8194.829176,1020.6
0,2,2,7,2,6,8196.421888,1286.8
1,3,0,15,7,9,8197.573219,1500.0
2,1,0,14,7,8,8198.242819,374.0
2,1,0,14,7,7,8198.242819,938.7
0,1,2,16,1,15,8198.711205,1499.2
0,1,2,16,2,15,8198.783728,2500.0
0,1,1,28,2,27,8199.088590,2823.9
2,0,1,6,2,4,8199.502881,598.9
1,2,1,8,3,6,8199.827187,854.2
1,0,2,3,3,1,8199.863242,1800.0
1,0,2,3,3,0,8199.938493,1800.0
0,1,0,29,14,15,8201.055882,1767.8
0,1,0,29,14,16,8201.091144,1767.8
0,1,1,25,5,20,8201.294369,1531.3
1,1,0,21,13,9,8202.250781,1767.8
0,1,1,25,6,20,8202.553022,3503.4
3,0,0,7,1,6,8203.092038,900.0
0,4,0,14,14,0,8203.465610,310.9
0,4,0,14,14,1,8203.465610,1532.1
0,0,1,28,7,21,8203.626759,2236.3
1,1,1,15,4,11,8204.224240,1500.0
0,2,2,8,0,8,8204.607611,1750.2
0,2,2,8,1,8,8204.636416,2500.0
0,1,2,17,1,17,8204.689234,1621.3
1,0,2,4,2,3,8204.861786,1039.2
2,2,0,8,4,5,8205.886473,1272.8
0,3,0,17,17,0,8206.519241,1659.7
0,3,0,17,17,1,8206.519241,1991.6
3,0,0,7,2,6,8207.353221,730.4
0,0,1,28,8,21,8209.262185,8460.2
0,0,1,29,5,24,8209.388647,4316.5
0,1,1,23,10,14,8209.572726,1943.0
0,1,1,23,10,13,8209.898392,2142.0
1,1,1,13,8,5,8210.507436,1498.0
0,1,2,10,10,1,8210.554437,508.6
0,1,2,10,10,0,8210.554437,322.3
1,1,1,13,8,6,8210.564876,1500.0
0,3,1,16,5,12,8210.595874,1026.0
2,2,0,7,5,3,8211.182146,1800.0
2,2,0,7,5,2,8211.212869,1800.0
1,0,2,4,2,2,8211.518060,1272.8
2,0,1,5,4,2,8211.792260,728.8
2,0,1,5,4,1,8211.842726,700.1
1,1,1,17,1,16,8215.534875,683.9
1,1,1,17,2,16,8215.539792,664.6
2,2,0,8,4,4,8216.086406,854.2
1,0,2,5,0,5,8217.120573,1800.0
1,0,2,5,1,5,8217.982505,1272.8
1,1,1,18,0,18,8218.407660,1500.0
1,1,1,18,1,18,8218.544602,945.9
0,0,3,0,0,0,8220.178195,1460.8
0,0,2,22,1,21,8220.377963,1767.8
1,1,1,15,5,11,8220.515007,976.4
0,1,2,12,8,5,8221.271047,866.0
0,1,2,12,8,4,8221.271438,866.0
1,0,0,23,17,7,8221.447944,732.6
0,0,1,22,18,5,8221.472554,1119.4
0,0,1,22,18,4,8221.472554,889.2
2,0,1,6,3,4,8223.089267,640.6
0,1,0,23,22,2,8223.109288,946.7
0,1,0,23,22,1,8223.109288,1129.5
1,2,1,8,3,5,8224.940519,734.9
3,0,0,8,0,8,8225.282635,802.0
3,0,0,8,1,8,8225.367178,1039.2
0,0,0,26,24,3,8225.595426,310.3
0,0,0,26,24,2,8225.595426,928.0
0,1,1,21,13,8,8225.777026,1060.2
0,4,0,18,11,7,8226.872486,2500.0
2,0,1,6,3,3,8227.198285,634.2
0,1,2,14,5,9,8228.128081,4507.8
1,1,1,11,10,2,8229.379605,1060.7
1,1,1,11,10,1,8229.379605,1060.7
1,2,1,9,1,8,8229.877827,593.4
0,1,0,27,17,11,8230.253560,1767.8
1,2,1,9,2,8,8231.286560,774.7
0,2,2,7,2,5,8231.787248,1767.8
0,0,3,1,0,1,8232.058655,895.9
2,2,0,9,3,7,8234.362703,1800.0
0,2,0,25,14,12,8235.697253,1767.8
0,3,0,23,11,13,8235.964210,1767.8
