v1  v2  v3  v4  l4  v5  l5  k  J   ef  op     Energy        Unc       NumTrans  u/g  Sym
0   0   1   1   1   2   2   3  17  e   para  5703.597888   0.018741  2         u    phi_u
0   1   0   2   2   3   -1  1  18  f   para  5705.802720   0.006000  1         u    pi_u
0   0   1   2   2   1   -1  1  20  e   para  5706.167918   0.014142  2         g    pi_g
0   0   1   0   0   0   0   0  45  e   para  5710.917624   0.006181  4         u    sigma_u_plus
0   0   1   3   3   0   0   3  22  f   para  5711.059958   0.004243  2         u    phi_u
1   0   0   2   2   1   -1  1  19  e   para  5713.185421   0.006000  1         u    pi_u
0   0   1   1   1   1   1   2  30  e   para  5713.546553   0.014087  3         g    delta_g
0   1   0   2   -2  3   3   1  18  f   para  5717.364075   0.008000  1         u    pi_u
0   0   1   1   1   0   0   1  39  e   para  5717.773994   0.006181  4         u    pi_u
0   1   0   4   2   1   -1  1  22  f   para  5721.588470   0.004800  2         u    pi_u
0   0   1   2   0   1   1   1  20  e   para  5722.183247   0.014400  2         g    pi_g
1   0   0   0   0   3   1   1  13  e   para  5722.421863   0.006000  1         u    pi_u
0   0   1   0   0   3   1   1  15  f   para  5722.566931   0.006000  1         g    pi_g
0   0   1   2   2   1   1   3  20  e   para  5724.141137   0.018000  1         g    phi_g
0   1   0   3   3   1   -1  2  32  f   para  5724.854354   0.006581  3         u    delta_u
0   0   1   1   1   2   0   1  18  f   para  5726.023384   0.027125  2         u    pi_u
0   1   0   1   1   3   -1  0  29  e   para  5730.938734   0.007980  2         u    sigma_u_plus
1   0   0   0   0   1   1   1  37  e   para  5732.431263   0.010000  1         u    pi_u
0   1   0   1   1   2   0   1  38  e   para  5732.690138   0.004770  4         g    pi_g
1   1   0   0   0   0   0   0  18  e   para  5733.358035   0.002000  1         g    sigma_g_plus
0   0   1   1   -1  2   2   1  18  f   para  5736.246822   0.005989  2         u    pi_u
0   0   1   2   2   0   0   2  32  f   para  5742.426087   0.001621  5         u    delta_u
1   0   0   1   1   2   0   1  17  f   para  5742.905919   0.010000  1         g    pi_g
0   1   0   1   -1  3   3   2  29  e   para  5745.674885   0.005821  3         u    delta_u
0   0   1   1   1   2   2   3  18  f   para  5745.929555   0.006000  1         u    phi_u
0   1   0   2   2   3   -1  1  19  e   para  5746.342100   0.006000  1         u    pi_u
0   0   1   0   0   1   1   1  38  e   para  5746.396734   0.004770  4         g    pi_g
0   0   1   0   0   2   0   0  29  e   para  5747.266437   0.010290  2         u    sigma_u_plus
0   1   0   3   -1  2   2   1  21  f   para  5751.122807   0.008000  1         g    pi_g
1   0   0   0   0   2   0   0  28  e   para  5751.255311   0.004243  2         g    sigma_g_plus
0   1   0   3   3   2   0   3  21  f   para  5755.365561   0.016000  1         g    phi_g
0   0   1   4   0   0   0   0  5   e   para  5757.166426   0.008485  2         u    sigma_u_plus
1   0   0   0   0   3   1   1  14  f   para  5757.251234   0.006000  1         u    pi_u
0   0   1   0   0   3   1   1  16  e   para  5757.476616   0.005976  2         g    pi_g
0   0   1   0   0   2   2   2  29  e   para  5760.680035   0.011314  2         u    delta_u
1   0   0   0   0   2   2   2  28  e   para  5763.154324   0.002000  1         g    delta_g
1   0   0   2   2   1   -1  1  20  f   para  5763.887024   0.001999  3         u    pi_u
0   0   1   3   3   0   0   3  23  e   para  5764.177940   0.016971  2         u    phi_u
0   1   0   2   2   2   -2  0  31  f   para  5764.436048   0.003273  3         g    sigma_g_minus
0   0   1   1   1   2   0   1  19  e   para  5766.878908   0.004243  2         u    pi_u
0   1   0   2   2   2   0   2  31  f   para  5767.910541   0.005692  2         g    delta_g
0   2   0   1   1   1   -1  0  21  e   para  5769.013681   0.004243  2         u    sigma_u_plus
0   1   0   4   2   1   -1  1  23  e   para  5770.375767   0.008000  1         u    pi_u
1   0   0   1   1   1   1   2  30  f   para  5777.184885   0.002111  2         u    delta_u
1   0   0   1   1   1   -1  0  30  f   para  5778.675040   0.010000  1         u    sigma_u_minus
1   0   0   2   0   1   1   1  20  f   para  5781.622616   0.006000  1         u    pi_u
0   0   1   1   1   1   -1  0  31  f   para  5781.758502   0.003969  2         g    sigma_g_minus
1   0   0   1   1   2   0   1  18  e   para  5781.895582   0.100000  1         g    pi_g
0   0   1   1   -1  2   2   1  19  e   para  5783.262670   0.004243  2         u    pi_u
0   0   1   1   1   1   1   2  31  f   para  5783.948408   0.001996  3         g    delta_g
0   0   1   4   0   0   0   0  7   e   para  5787.902308   0.004000  1         u    sigma_u_plus
1   0   0   0   0   3   1   1  15  e   para  5790.330024   0.006000  1         u    pi_u
0   0   1   1   1   2   2   3  19  e   para  5790.601451   0.016971  2         u    phi_u
0   1   0   3   3   1   -1  2  33  e   para  5796.461499   0.008933  3         u    delta_u
0   1   1   0   0   0   0   0  21  e   para  5797.919471   0.003908  4         u    sigma_u_plus
0   1   0   2   2   1   -1  1  40  f   para  5805.957638   0.007071  2         u    pi_u
0   0   1   2   2   1   -1  1  22  e   para  5806.973696   0.014142  2         g    pi_g
0   1   0   2   -2  3   3   1  20  f   para  5808.898608   0.008000  1         u    pi_u
0   1   0   3   1   1   -1  0  33  e   para  5810.530785   0.011516  5         u    sigma_u_plus
0   1   0   1   -1  3   3   2  30  f   para  5813.859611   0.013110  2         u    delta_u
0   0   1   2   2   0   0   2  33  e   para  5815.012365   0.006415  4         u    delta_u
0   0   1   1   1   2   0   1  20  f   para  5818.060958   0.008485  2         u    pi_u
0   2   0   2   2   1   -1  1  1   e   para  5819.194833   0.004800  2         u    pi_u
0   0   1   1   1   0   0   1  40  f   para  5819.792696   0.002794  3         u    pi_u
0   0   1   3   3   0   0   3  24  f   para  5821.162399   0.011142  2         u    phi_u
0   0   1   2   0   1   1   1  22  e   para  5823.182032   0.012728  2         g    pi_g
1   1   0   0   0   0   0   0  20  e   para  5824.032754   0.002000  1         g    sigma_g_plus
0   0   1   2   2   1   1   3  22  e   para  5825.306683   0.014400  2         g    phi_g
0   1   0   2   2   2   -2  0  32  e   para  5826.941731   0.018000  1         g    sigma_g_plus
0   0   1   1   -1  2   2   1  20  f   para  5827.722188   0.008000  1         u    pi_u
1   0   0   0   0   1   1   1  38  f   para  5827.962923   0.010000  1         u    pi_u
0   0   1   4   0   0   0   0  9   e   para  5828.146296   0.003905  2         u    sigma_u_plus
0   0   1   0   0   2   2   2  30  f   para  5828.320485   0.039300  1         u    delta_u
1   0   0   0   0   2   2   2  29  f   para  5829.637971   0.000398  2         g    delta_g
1   0   0   1   1   2   0   1  19  f   para  5830.145358   0.010000  1         g    pi_g
1   0   0   0   0   3   1   1  16  f   para  5830.430841   0.006000  1         u    pi_u
0   2   0   2   2   1   -1  1  3   e   para  5830.843948   0.005657  2         u    pi_u
1   0   0   2   0   1   1   1  21  e   para  5831.921656   0.008000  1         u    pi_u
0   1   0   4   2   1   -1  1  24  f   para  5832.650546   0.006656  2         u    pi_u
0   1   0   1   1   2   0   1  39  f   para  5833.888424   0.006581  3         g    pi_g
1   0   0   1   1   1   -1  0  31  e   para  5834.870472   0.002000  1         u    sigma_u_plus
0   0   1   1   1   2   2   3  20  f   para  5837.654041   0.005367  2         u    phi_u
0   0   1   0   0   3   1   1  18  e   para  5839.439607   0.012728  2         g    pi_g
0   2   0   2   2   1   -1  1  4   f   para  5840.311924   0.008000  1         u    pi_u
0   0   1   1   1   1   -1  0  32  e   para  5844.579820   0.003578  2         g    sigma_g_plus
0   1   0   2   2   2   0   2  32  e   para  5847.028651   0.006000  1         g    delta_g
0   0   1   0   0   1   1   1  39  f   para  5847.756448   0.005608  4         g    pi_g
0   2   0   2   2   1   -1  1  5   e   para  5851.812786   0.005657  2         u    pi_u
0   1   1   1   1   0   0   1  1   e   para  5852.975735   0.004924  3         u    pi_u
0   1   1   1   1   0   0   1  2   f   para  5857.664992   0.008000  1         u    pi_u
0   0   1   1   1   1   1   2  32  e   para  5861.682697   0.003969  2         g    delta_g
0   0   1   1   1   2   0   1  21  e   para  5862.851198   0.011314  2         u    pi_u
0   0   1   2   2   1   -1  1  23  f   para  5864.120120   0.010000  1         g    pi_g
0   1   1   1   1   0   0   1  3   e   para  5864.608601   0.004924  3         u    pi_u
1   0   0   2   2   1   -1  1  22  f   para  5865.173492   0.002000  1         u    pi_u
0   2   0   2   2   1   -1  1  6   f   para  5866.103528   0.008000  1         u    pi_u
1   0   0   0   0   3   1   1  17  e   para  5867.583201   0.006000  1         u    pi_u
1   0   0   3   1   1   -1  0  1   e   para  5867.916350   0.010000  1         u    sigma_u_plus
1   0   0   1   1   2   0   1  20  e   para  5873.114780   0.010000  1         g    pi_g
0   1   0   1   1   3   -1  0  31  e   para  5873.489158   0.006656  2         u    sigma_u_plus
0   1   1   1   1   0   0   1  4   f   para  5874.033994   0.008000  1         u    pi_u
0   0   1   4   0   0   0   0  11  e   para  5877.925475   0.002828  2         u    sigma_u_plus
0   0   1   3   3   0   0   3  25  e   para  5878.603207   0.012728  2         u    phi_u
0   0   1   1   -1  2   2   1  21  e   para  5879.941826   0.005983  2         u    pi_u
0   0   1   2   2   1   1   3  23  f   para  5879.943535   0.016971  2         g    phi_g
0   1   0   3   3   1   -1  2  34  f   para  5881.724434   0.008645  3         u    delta_u
0   2   0   2   2   1   -1  1  7   e   para  5882.098393   0.005657  2         u    pi_u
1   0   0   2   0   1   1   1  22  f   para  5882.340735   0.006000  1         u    pi_u
0   1   0   4   2   1   -1  1  25  e   para  5885.380104   0.006656  2         u    pi_u
0   1   1   1   1   0   0   1  5   e   para  5885.546843   0.004706  4         u    pi_u
0   0   1   1   1   2   2   3  21  e   para  5886.993435   0.006000  1         u    phi_u
0   0   1   0   0   2   0   0  31  e   para  5888.767063   0.006023  4         u    sigma_u_plus
1   0   0   0   0   2   0   0  30  e   para  5889.110385   0.000597  2         g    sigma_g_plus
0   1   0   1   -1  3   3   2  31  e   para  5890.409076   0.014142  2         u    delta_u
0   1   0   2   0   1   1   1  41  e   para  5891.011824   0.001744  5         u    pi_u
0   1   0   3   1   3   -1  0  1   e   para  5895.620850   0.010000  1         u    sigma_u_plus
0   0   1   2   2   0   0   2  34  f   para  5899.157401   0.001969  4         u    delta_u
0   1   1   1   1   0   0   1  6   f   para  5899.755708   0.008000  1         u    pi_u
1   0   0   3   1   1   -1  0  5   e   para  5900.907948   0.003714  2         u    sigma_u_plus
0   2   0   2   2   1   -1  1  8   f   para  5901.269068   0.008000  1         u    pi_u
1   0   0   0   0   2   2   2  30  e   para  5901.734926   0.006247  2         g    delta_g
0   1   1   0   0   0   0   0  23  e   para  5902.642524   0.003741  4         u    sigma_u_plus
0   0   1   0   0   2   2   2  31  e   para  5904.386419   0.003825  2         u    delta_u
0   0   1   1   1   0   0   1  41  e   para  5906.264346   0.004891  5         u    pi_u
0   1   0   3   1   3   -1  0  3   e   para  5907.417638   0.007071  2         u    sigma_u_plus
0   1   0   2   -2  3   3   1  22  f   para  5909.804381   0.005657  2         u    pi_u
1   0   0   0   0   3   1   1  18  f   para  5913.023800   0.006000  1         u    pi_u
0   1   1   1   1   0   0   1  7   e   para  5915.788993   0.004706  4         u    pi_u
0   1   0   1   1   1   -1  0  47  e   para  5916.176747   0.003712  4         u    sigma_u_plus
0   1   0   2   2   2   -2  0  33  f   para  5916.745395   0.003795  2         g    sigma_g_minus
0   1   0   1   1   2   0   1  40  e   para  5916.784756   0.004928  4         g    pi_g
0   0   1   1   1   2   0   1  22  f   para  5919.495762   0.011191  2         u    pi_u
0   1   0   2   2   2   0   2  33  f   para  5920.221312   0.005717  3         g    delta_g
0   2   0   2   2   1   -1  1  9   e   para  5921.697847   0.005657  2         u    pi_u
1   0   0   1   1   1   1   2  32  f   para  5924.607149   0.010000  1         u    delta_u
1   0   0   1   1   1   -1  0  32  f   para  5926.114019   0.010000  1         u    sigma_u_minus
1   0   0   1   1   2   0   1  21  f   para  5926.829665   0.009950  2         g    pi_g
0   0   1   0   0   0   0   0  47  e   para  5927.187947   0.006181  4         u    sigma_u_plus
0   0   1   1   -1  2   2   1  22  f   para  5928.556751   0.005657  2         u    pi_u
0   1   0   3   1   3   -1  0  5   e   para  5928.645606   0.007071  2         u    sigma_u_plus
0   0   1   0   0   1   1   1  40  e   para  5930.459623   0.004129  3         g    pi_g
0   0   1   0   0   3   1   1  20  e   para  5930.758086   0.012728  2         g    pi_g
1   0   0   3   1   1   -1  0  7   e   para  5931.513378   0.004000  1         u    sigma_u_plus
0   0   1   2   0   1   1   1  24  e   para  5933.559438   0.042653  2         g    pi_g
0   0   1   1   1   1   -1  0  33  f   para  5933.936687   0.022627  2         g    sigma_g_minus
0   1   1   1   1   0   0   1  8   f   para  5934.828888   0.008000  1         u    pi_u
0   0   1   2   2   1   1   3  24  e   para  5935.850143   0.012728  2         g    phi_g
0   0   1   1   1   1   1   2  33  f   para  5936.202648   0.005657  2         g    delta_g
0   0   1   4   0   0   0   0  13  e   para  5937.235045   0.003571  3         u    sigma_u_plus
0   0   1   1   1   2   2   3  22  f   para  5938.799790   0.004243  2         u    phi_u
0   0   1   3   3   0   0   3  26  f   para  5940.606731   0.009985  2         u    phi_u
0   2   0   2   2   1   -1  1  10  f   para  5945.805257   0.008000  1         u    pi_u
0   0   1   0   0   3   3   3  20  e   para  5951.762102   0.016000  1         g    phi_g
0   1   0   4   2   1   -1  1  26  f   para  5953.125702   0.008485  2         u    pi_u
0   1   1   1   1   0   0   1  9   e   para  5955.334582   0.004706  4         u    pi_u
0   1   0   3   3   1   -1  2  35  e   para  5957.158695   0.005500  3         u    delta_u
0   1   0   3   1   3   -1  0  7   e   para  5959.286248   0.010000  1         u    sigma_u_plus
0   1   0   1   -1  3   3   2  32  f   para  5961.619900   0.005657  2         u    delta_u
0   1   0   2   -2  3   3   1  23  e   para  5966.881277   0.018000  1         u    pi_u
0   0   1   1   1   2   0   1  23  e   para  5968.264064   0.011314  2         u    pi_u
0   2   0   2   2   1   -1  1  11  e   para  5970.605990   0.005657  2         u    pi_u
1   0   0   3   1   1   -1  0  9   e   para  5971.501073   0.003707  3         u    sigma_u_plus
1   0   0   0   0   2   2   2  31  f   para  5972.488089   0.004000  1         g    delta_g
0   1   0   3   1   1   -1  0  35  e   para  5972.802151   0.005478  3         u    sigma_u_plus
0   0   1   2   2   0   0   2  35  e   para  5975.687950   0.004129  3         u    delta_u
